"Notes"	"Year"	"Year Code"	"Division"	"Division Code"	"Age Groups"	"Age Groups Code"	Count	Population	Crude Rate
	"2009"	"2009"	"Mountain"	"CENS-D8"	"45-49 years"	"45-49"	5046	1518924	332.2
	"2009"	"2009"	"Mountain"	"CENS-D8"	"50-54 years"	"50-54"	7850	1476881	531.5
	"2009"	"2009"	"Mountain"	"CENS-D8"	"55-59 years"	"55-59"	10403	1327275	783.8
	"2009"	"2009"	"Mountain"	"CENS-D8"	"60-64 years "	"60-64"	12892	1123512	1147.5
	"2009"	"2009"	"Mountain"	"CENS-D8"	"65-69 years"	"65-69"	13915	850400	1636.3
	"2009"	"2009"	"Mountain"	"CENS-D8"	"70-74 years"	"70-74"	12412	630720	1967.9
	"2009"	"2009"	"Mountain"	"CENS-D8"	"75-79 years"	"75-79"	10451	479151	2181.1
	"2009"	"2009"	"Mountain"	"CENS-D8"	"80-84 years"	"80-84"	8057	350887	2296.2
	"2009"	"2009"	"Mountain"	"CENS-D8"	"85+ years"	"85+"	6783	310759	2182.7
	"2009"	"2009"	"Pacific"	"CENS-D9"	"< 1 year"	"1"	162	665319	24.3
	"2009"	"2009"	"Pacific"	"CENS-D9"	"1-4 years"	"1-4"	618	2694726	22.9
	"2009"	"2009"	"Pacific"	"CENS-D9"	"5-9 years"	"5-9"	438	3258365	13.4
	"2009"	"2009"	"Pacific"	"CENS-D9"	"10-14 years"	"10-14"	454	3417130	13.3
	"2009"	"2009"	"Pacific"	"CENS-D9"	"15-19 years"	"15-19"	820	3697247	22.2
	"2009"	"2009"	"Pacific"	"CENS-D9"	"20-24 years"	"20-24"	1305	3587682	36.4
	"2009"	"2009"	"Pacific"	"CENS-D9"	"25-29 years"	"25-29"	2038	3641060	56.0
	"2009"	"2009"	"Pacific"	"CENS-D9"	"30-34 years"	"30-34"	2720	3363703	80.9
	"2009"	"2009"	"Pacific"	"CENS-D9"	"35-39 years"	"35-39"	4452	3458925	128.7
	"2009"	"2009"	"Pacific"	"CENS-D9"	"40-44 years"	"40-44"	7136	3437681	207.6
	"2009"	"2009"	"Pacific"	"CENS-D9"	"45-49 years"	"45-49"	12346	3618657	341.2
	"2009"	"2009"	"Pacific"	"CENS-D9"	"50-54 years"	"50-54"	18732	3440761	544.4
	"2009"	"2009"	"Pacific"	"CENS-D9"	"55-59 years"	"55-59"	24382	3012181	809.4
	"2009"	"2009"	"Pacific"	"CENS-D9"	"60-64 years "	"60-64"	28850	2452323	1176.4
	"2009"	"2009"	"Pacific"	"CENS-D9"	"65-69 years"	"65-69"	29346	1761980	1665.5
	"2009"	"2009"	"Pacific"	"CENS-D9"	"70-74 years"	"70-74"	26703	1306181	2044.4
	"2009"	"2009"	"Pacific"	"CENS-D9"	"75-79 years"	"75-79"	24421	1039196	2350.0
	"2009"	"2009"	"Pacific"	"CENS-D9"	"80-84 years"	"80-84"	20274	820883	2469.8
	"2009"	"2009"	"Pacific"	"CENS-D9"	"85+ years"	"85+"	19377	808867	2395.6
	"2010"	"2010"	"New England"	"CENS-D1"	"< 1 year"	"1"	49	153924	31.8
	"2010"	"2010"	"New England"	"CENS-D1"	"1-4 years"	"1-4"	156	642735	24.3
	"2010"	"2010"	"New England"	"CENS-D1"	"5-9 years"	"5-9"	108	852898	12.7
	"2010"	"2010"	"New England"	"CENS-D1"	"10-14 years"	"10-14"	155	908592	17.1
	"2010"	"2010"	"New England"	"CENS-D1"	"15-19 years"	"15-19"	220	1027203	21.4
	"2010"	"2010"	"New England"	"CENS-D1"	"20-24 years"	"20-24"	372	998371	37.3
	"2010"	"2010"	"New England"	"CENS-D1"	"25-29 years"	"25-29"	569	907630	62.7
	"2010"	"2010"	"New England"	"CENS-D1"	"30-34 years"	"30-34"	909	852368	106.6
	"2010"	"2010"	"New England"	"CENS-D1"	"35-39 years"	"35-39"	1345	894738	150.3
	"2010"	"2010"	"New England"	"CENS-D1"	"40-44 years"	"40-44"	2574	1029931	249.9
	"2010"	"2010"	"New England"	"CENS-D1"	"45-49 years"	"45-49"	4492	1155851	388.6
	"2010"	"2010"	"New England"	"CENS-D1"	"50-54 years"	"50-54"	6969	1140752	610.9
	"2010"	"2010"	"New England"	"CENS-D1"	"55-59 years"	"55-59"	8895	998210	891.1
	"2010"	"2010"	"New England"	"CENS-D1"	"60-64 years "	"60-64"	10875	854475	1272.7
	"2010"	"2010"	"New England"	"CENS-D1"	"65-69 years"	"65-69"	11083	613625	1806.2
	"2010"	"2010"	"New England"	"CENS-D1"	"70-74 years"	"70-74"	9560	438430	2180.5
	"2010"	"2010"	"New England"	"CENS-D1"	"75-79 years"	"75-79"	9010	363939	2475.7
	"2010"	"2010"	"New England"	"CENS-D1"	"80-84 years"	"80-84"	7667	308678	2483.8
	"2010"	"2010"	"New England"	"CENS-D1"	"85+ years"	"85+"	7333	326043	2249.1
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"< 1 year"	"1"	138	483912	28.5
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"1-4 years"	"1-4"	486	1946112	25.0
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"5-9 years"	"5-9"	355	2477802	14.3
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"10-14 years"	"10-14"	412	2584913	15.9
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"15-19 years"	"15-19"	711	2859541	24.9
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"20-24 years"	"20-24"	1150	2834027	40.6
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"25-29 years"	"25-29"	1808	2725760	66.3
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"30-34 years"	"30-34"	2690	2577758	104.4
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"35-39 years"	"35-39"	4083	2590166	157.6
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"40-44 years"	"40-44"	7140	2849970	250.5
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"45-49 years"	"45-49"	12277	3110906	394.6
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"50-54 years"	"50-54"	19158	3085372	620.9
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"55-59 years"	"55-59"	24902	2699197	922.6
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"60-64 years "	"60-64"	30436	2311402	1316.8
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"65-69 years"	"65-69"	31020	1687657	1838.1
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"70-74 years"	"70-74"	28344	1279146	2215.9
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"75-79 years"	"75-79"	25895	1049536	2467.3
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"80-84 years"	"80-84"	22715	882977	2572.5
	"2010"	"2010"	"Middle Atlantic"	"CENS-D2"	"85+ years"	"85+"	21230	883802	2402.1
	"2010"	"2010"	"East North Central"	"CENS-D3"	"< 1 year"	"1"	145	571153	25.4
	"2010"	"2010"	"East North Central"	"CENS-D3"	"1-4 years"	"1-4"	564	2367136	23.8
	"2010"	"2010"	"East North Central"	"CENS-D3"	"5-9 years"	"5-9"	404	3048596	13.3
	"2010"	"2010"	"East North Central"	"CENS-D3"	"10-14 years"	"10-14"	461	3153138	14.6
	"2010"	"2010"	"East North Central"	"CENS-D3"	"15-19 years"	"15-19"	710	3349667	21.2
	"2010"	"2010"	"East North Central"	"CENS-D3"	"20-24 years"	"20-24"	1190	3160394	37.7
	"2010"	"2010"	"East North Central"	"CENS-D3"	"25-29 years"	"25-29"	1896	3008488	63.0
	"2010"	"2010"	"East North Central"	"CENS-D3"	"30-34 years"	"30-34"	2731	2898816	94.2
	"2010"	"2010"	"East North Central"	"CENS-D3"	"35-39 years"	"35-39"	4201	2926490	143.6
	"2010"	"2010"	"East North Central"	"CENS-D3"	"40-44 years"	"40-44"	7096	3098284	229.0
	"2010"	"2010"	"East North Central"	"CENS-D3"	"45-49 years"	"45-49"	12806	3433598	373.0
	"2010"	"2010"	"East North Central"	"CENS-D3"	"50-54 years"	"50-54"	20761	3494561	594.1
	"2010"	"2010"	"East North Central"	"CENS-D3"	"55-59 years"	"55-59"	27382	3100826	883.1
	"2010"	"2010"	"East North Central"	"CENS-D3"	"60-64 years "	"60-64"	32397	2593582	1249.1
	"2010"	"2010"	"East North Central"	"CENS-D3"	"65-69 years"	"65-69"	33150	1877899	1765.3
	"2010"	"2010"	"East North Central"	"CENS-D3"	"70-74 years"	"70-74"	30755	1414874	2173.7
	"2010"	"2010"	"East North Central"	"CENS-D3"	"75-79 years"	"75-79"	26975	1122039	2404.1
	"2010"	"2010"	"East North Central"	"CENS-D3"	"80-84 years"	"80-84"	22764	919762	2475.0
	"2010"	"2010"	"East North Central"	"CENS-D3"	"85+ years"	"85+"	20212	898338	2249.9
	"2010"	"2010"	"West North Central"	"CENS-D4"	"< 1 year"	"1"	68	272018	25.0
	"2010"	"2010"	"West North Central"	"CENS-D4"	"1-4 years"	"1-4"	262	1116808	23.5
	"2010"	"2010"	"West North Central"	"CENS-D4"	"5-9 years"	"5-9"	203	1374639	14.8
	"2010"	"2010"	"West North Central"	"CENS-D4"	"10-14 years"	"10-14"	187	1366941	13.7
	"2010"	"2010"	"West North Central"	"CENS-D4"	"15-19 years"	"15-19"	282	1445754	19.5
	"2010"	"2010"	"West North Central"	"CENS-D4"	"20-24 years"	"20-24"	567	1433504	39.6
	"2010"	"2010"	"West North Central"	"CENS-D4"	"25-29 years"	"25-29"	851	1406707	60.5
	"2010"	"2010"	"West North Central"	"CENS-D4"	"30-34 years"	"30-34"	1225	1296664	94.5
	"2010"	"2010"	"West North Central"	"CENS-D4"	"35-39 years"	"35-39"	1829	1233440	148.3
	"2010"	"2010"	"West North Central"	"CENS-D4"	"40-44 years"	"40-44"	2953	1290346	228.9
	"2010"	"2010"	"West North Central"	"CENS-D4"	"45-49 years"	"45-49"	5369	1491207	360.0
	"2010"	"2010"	"West North Central"	"CENS-D4"	"50-54 years"	"50-54"	8839	1515981	583.1
	"2010"	"2010"	"West North Central"	"CENS-D4"	"55-59 years"	"55-59"	11625	1353164	859.1
	"2010"	"2010"	"West North Central"	"CENS-D4"	"60-64 years "	"60-64"	14027	1118489	1254.1
	"2010"	"2010"	"West North Central"	"CENS-D4"	"65-69 years"	"65-69"	14563	822256	1771.1
	"2010"	"2010"	"West North Central"	"CENS-D4"	"70-74 years"	"70-74"	13418	631598	2124.5
	"2010"	"2010"	"West North Central"	"CENS-D4"	"75-79 years"	"75-79"	12499	516066	2422.0
	"2010"	"2010"	"West North Central"	"CENS-D4"	"80-84 years"	"80-84"	10091	417717	2415.8
	"2010"	"2010"	"West North Central"	"CENS-D4"	"85+ years"	"85+"	9278	432420	2145.6
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"< 1 year"	"1"	190	733628	25.9
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"1-4 years"	"1-4"	665	3023970	22.0
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"5-9 years"	"5-9"	476	3771958	12.6
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"10-14 years"	"10-14"	520	3836072	13.6
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"15-19 years"	"15-19"	850	4098905	20.7
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"20-24 years"	"20-24"	1396	4145401	33.7
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"25-29 years"	"25-29"	2289	3991695	57.3
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"30-34 years"	"30-34"	3438	3817132	90.1
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"35-39 years"	"35-39"	5564	3944473	141.1
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"40-44 years"	"40-44"	9419	4135178	227.8
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"45-49 years"	"45-49"	16987	4472488	379.8
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"50-54 years"	"50-54"	25962	4302404	603.4
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"55-59 years"	"55-59"	33979	3827616	887.7
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"60-64 years "	"60-64"	42931	3447904	1245.1
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"65-69 years"	"65-69"	46402	2654928	1747.8
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"70-74 years"	"70-74"	41057	1989801	2063.4
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"75-79 years"	"75-79"	34461	1528406	2254.7
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"80-84 years"	"80-84"	27126	1160244	2338.0
	"2010"	"2010"	"South Atlantic"	"CENS-D5"	"85+ years"	"85+"	23438	1059407	2212.4
	"2010"	"2010"	"East South Central"	"CENS-D6"	"< 1 year"	"1"	54	232893	23.2
	"2010"	"2010"	"East South Central"	"CENS-D6"	"1-4 years"	"1-4"	202	970603	20.8
	"2010"	"2010"	"East South Central"	"CENS-D6"	"5-9 years"	"5-9"	148	1207136	12.3
	"2010"	"2010"	"East South Central"	"CENS-D6"	"10-14 years"	"10-14"	150	1232449	12.2
	"2010"	"2010"	"East South Central"	"CENS-D6"	"15-19 years"	"15-19"	259	1295302	20.0
	"2010"	"2010"	"East South Central"	"CENS-D6"	"20-24 years"	"20-24"	403	1272466	31.7
	"2010"	"2010"	"East South Central"	"CENS-D6"	"25-29 years"	"25-29"	772	1212932	63.6
	"2010"	"2010"	"East South Central"	"CENS-D6"	"30-34 years"	"30-34"	1141	1179077	96.8
	"2010"	"2010"	"East South Central"	"CENS-D6"	"35-39 years"	"35-39"	1781	1197677	148.7
	"2010"	"2010"	"East South Central"	"CENS-D6"	"40-44 years"	"40-44"	2961	1222395	242.2
	"2010"	"2010"	"East South Central"	"CENS-D6"	"45-49 years"	"45-49"	5465	1341935	407.2
	"2010"	"2010"	"East South Central"	"CENS-D6"	"50-54 years"	"50-54"	8813	1336495	659.4
	"2010"	"2010"	"East South Central"	"CENS-D6"	"55-59 years"	"55-59"	11343	1208807	938.4
	"2010"	"2010"	"East South Central"	"CENS-D6"	"60-64 years "	"60-64"	14233	1067885	1332.8
	"2010"	"2010"	"East South Central"	"CENS-D6"	"65-69 years"	"65-69"	14957	800096	1869.4
	"2010"	"2010"	"East South Central"	"CENS-D6"	"70-74 years"	"70-74"	12972	604067	2147.4
	"2010"	"2010"	"East South Central"	"CENS-D6"	"75-79 years"	"75-79"	10680	453924	2352.8
	"2010"	"2010"	"East South Central"	"CENS-D6"	"80-84 years"	"80-84"	7813	332226	2351.7
	"2010"	"2010"	"East South Central"	"CENS-D6"	"85+ years"	"85+"	6404	291481	2197.1
	"2010"	"2010"	"West South Central"	"CENS-D7"	"< 1 year"	"1"	148	530714	27.9
	"2010"	"2010"	"West South Central"	"CENS-D7"	"1-4 years"	"1-4"	517	2174999	23.8
	"2010"	"2010"	"West South Central"	"CENS-D7"	"5-9 years"	"5-9"	360	2694022	13.4
	"2010"	"2010"	"West South Central"	"CENS-D7"	"10-14 years"	"10-14"	359	2648990	13.6
	"2010"	"2010"	"West South Central"	"CENS-D7"	"15-19 years"	"15-19"	616	2674143	23.0
	"2010"	"2010"	"West South Central"	"CENS-D7"	"20-24 years"	"20-24"	901	2639806	34.1
	"2010"	"2010"	"West South Central"	"CENS-D7"	"25-29 years"	"25-29"	1481	2650817	55.9
	"2010"	"2010"	"West South Central"	"CENS-D7"	"30-34 years"	"30-34"	2190	2497962	87.7
	"2010"	"2010"	"West South Central"	"CENS-D7"	"35-39 years"	"35-39"	3219	2453617	131.2
	"2010"	"2010"	"West South Central"	"CENS-D7"	"40-44 years"	"40-44"	5063	2403536	210.6
	"2010"	"2010"	"West South Central"	"CENS-D7"	"45-49 years"	"45-49"	8698	2545996	341.6
	"2010"	"2010"	"West South Central"	"CENS-D7"	"50-54 years"	"50-54"	13832	2479465	557.9
	"2010"	"2010"	"West South Central"	"CENS-D7"	"55-59 years"	"55-59"	17549	2152648	815.2
	"2010"	"2010"	"West South Central"	"CENS-D7"	"60-64 years "	"60-64"	21197	1808752	1171.9
	"2010"	"2010"	"West South Central"	"CENS-D7"	"65-69 years"	"65-69"	22287	1332923	1672.0
	"2010"	"2010"	"West South Central"	"CENS-D7"	"70-74 years"	"70-74"	19357	982330	1970.5
	"2010"	"2010"	"West South Central"	"CENS-D7"	"75-79 years"	"75-79"	16613	754879	2200.8
	"2010"	"2010"	"West South Central"	"CENS-D7"	"80-84 years"	"80-84"	12763	552842	2308.6
	"2010"	"2010"	"West South Central"	"CENS-D7"	"85+ years"	"85+"	10945	489344	2236.7
	"2010"	"2010"	"Mountain"	"CENS-D8"	"< 1 year"	"1"	71	314295	22.6
	"2010"	"2010"	"Mountain"	"CENS-D8"	"1-4 years"	"1-4"	306	1302760	23.5
	"2010"	"2010"	"Mountain"	"CENS-D8"	"5-9 years"	"5-9"	192	1597766	12.0
	"2010"	"2010"	"Mountain"	"CENS-D8"	"10-14 years"	"10-14"	241	1551835	15.5
	"2010"	"2010"	"Mountain"	"CENS-D8"	"15-19 years"	"15-19"	327	1571686	20.8
	"2010"	"2010"	"Mountain"	"CENS-D8"	"20-24 years"	"20-24"	588	1562959	37.6
	"2010"	"2010"	"Mountain"	"CENS-D8"	"25-29 years"	"25-29"	935	1590487	58.8
	"2010"	"2010"	"Mountain"	"CENS-D8"	"30-34 years"	"30-34"	1385	1510753	91.7
	"2010"	"2010"	"Mountain"	"CENS-D8"	"35-39 years"	"35-39"	1940	1445448	134.2
	"2010"	"2010"	"Mountain"	"CENS-D8"	"40-44 years"	"40-44"	2882	1414756	203.7
	"2010"	"2010"	"Mountain"	"CENS-D8"	"45-49 years"	"45-49"	4901	1499708	326.8
	"2010"	"2010"	"Mountain"	"CENS-D8"	"50-54 years"	"50-54"	7871	1500062	524.7
	"2010"	"2010"	"Mountain"	"CENS-D8"	"55-59 years"	"55-59"	10257	1360349	754.0
	"2010"	"2010"	"Mountain"	"CENS-D8"	"60-64 years "	"60-64"	12939	1190569	1086.8
	"2010"	"2010"	"Mountain"	"CENS-D8"	"65-69 years"	"65-69"	13959	888387	1571.3
	"2010"	"2010"	"Mountain"	"CENS-D8"	"70-74 years"	"70-74"	12181	652386	1867.1
	"2010"	"2010"	"Mountain"	"CENS-D8"	"75-79 years"	"75-79"	10453	486965	2146.6
	"2010"	"2010"	"Mountain"	"CENS-D8"	"80-84 years"	"80-84"	7958	358775	2218.1
	"2010"	"2010"	"Mountain"	"CENS-D8"	"85+ years"	"85+"	6839	323544	2113.8
	"2010"	"2010"	"Pacific"	"CENS-D9"	"< 1 year"	"1"	188	658917	28.5
	"2010"	"2010"	"Pacific"	"CENS-D9"	"1-4 years"	"1-4"	647	2692196	24.0
	"2010"	"2010"	"Pacific"	"CENS-D9"	"5-9 years"	"5-9"	448	3306331	13.5
	"2010"	"2010"	"Pacific"	"CENS-D9"	"10-14 years"	"10-14"	450	3397795	13.2
	"2010"	"2010"	"Pacific"	"CENS-D9"	"15-19 years"	"15-19"	778	3659123	21.3
	"2010"	"2010"	"Pacific"	"CENS-D9"	"20-24 years"	"20-24"	1301	3655071	35.6
	"2010"	"2010"	"Pacific"	"CENS-D9"	"25-29 years"	"25-29"	2082	3649334	57.1
	"2010"	"2010"	"Pacific"	"CENS-D9"	"30-34 years"	"30-34"	2870	3438979	83.5
	"2010"	"2010"	"Pacific"	"CENS-D9"	"35-39 years"	"35-39"	4237	3393236	124.9
	"2010"	"2010"	"Pacific"	"CENS-D9"	"40-44 years"	"40-44"	7088	3461022	204.8
	"2010"	"2010"	"Pacific"	"CENS-D9"	"45-49 years"	"45-49"	11886	3585256	331.5
	"2010"	"2010"	"Pacific"	"CENS-D9"	"50-54 years"	"50-54"	18748	3498143	535.9
	"2010"	"2010"	"Pacific"	"CENS-D9"	"55-59 years"	"55-59"	24232	3094315	783.1
	"2010"	"2010"	"Pacific"	"CENS-D9"	"60-64 years "	"60-64"	29867	2597127	1150.0
	"2010"	"2010"	"Pacific"	"CENS-D9"	"65-69 years"	"65-69"	30765	1843617	1668.7
	"2010"	"2010"	"Pacific"	"CENS-D9"	"70-74 years"	"70-74"	26725	1344024	1988.4
	"2010"	"2010"	"Pacific"	"CENS-D9"	"75-79 years"	"75-79"	23998	1044457	2297.7
	"2010"	"2010"	"Pacific"	"CENS-D9"	"80-84 years"	"80-84"	19900	826283	2408.4
	"2010"	"2010"	"Pacific"	"CENS-D9"	"85+ years"	"85+"	19781	838755	2358.4
	"2011"	"2011"	"New England"	"CENS-D1"	"< 1 year"	"1"	45	153792	29.3
	"2011"	"2011"	"New England"	"CENS-D1"	"1-4 years"	"1-4"	145	635049	22.8
	"2011"	"2011"	"New England"	"CENS-D1"	"5-9 years"	"5-9"	123	846226	14.5
	"2011"	"2011"	"New England"	"CENS-D1"	"10-14 years"	"10-14"	138	901077	15.3
	"2011"	"2011"	"New England"	"CENS-D1"	"15-19 years"	"15-19"	240	1028433	23.3
	"2011"	"2011"	"New England"	"CENS-D1"	"20-24 years"	"20-24"	416	1003874	41.4
	"2011"	"2011"	"New England"	"CENS-D1"	"25-29 years"	"25-29"	625	925110	67.6
	"2011"	"2011"	"New England"	"CENS-D1"	"30-34 years"	"30-34"	904	871150	103.8
	"2011"	"2011"	"New England"	"CENS-D1"	"35-39 years"	"35-39"	1387	860577	161.2
	"2011"	"2011"	"New England"	"CENS-D1"	"40-44 years"	"40-44"	2531	1016043	249.1
	"2011"	"2011"	"New England"	"CENS-D1"	"45-49 years"	"45-49"	4390	1130695	388.3
	"2011"	"2011"	"New England"	"CENS-D1"	"50-54 years"	"50-54"	7231	1152836	627.2
	"2011"	"2011"	"New England"	"CENS-D1"	"55-59 years"	"55-59"	9049	1023455	884.2
	"2011"	"2011"	"New England"	"CENS-D1"	"60-64 years "	"60-64"	11297	892885	1265.2
	"2011"	"2011"	"New England"	"CENS-D1"	"65-69 years"	"65-69"	11490	635417	1808.3
	"2011"	"2011"	"New England"	"CENS-D1"	"70-74 years"	"70-74"	9974	450823	2212.4
	"2011"	"2011"	"New England"	"CENS-D1"	"75-79 years"	"75-79"	8867	362315	2447.3
	"2011"	"2011"	"New England"	"CENS-D1"	"80-84 years"	"80-84"	7777	306065	2541.0
	"2011"	"2011"	"New England"	"CENS-D1"	"85+ years"	"85+"	7517	332960	2257.6
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"< 1 year"	"1"	131	493795	26.5
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"1-4 years"	"1-4"	458	1943304	23.6
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"5-9 years"	"5-9"	335	2466376	13.6
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"10-14 years"	"10-14"	420	2568327	16.4
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"15-19 years"	"15-19"	731	2816070	26.0
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"20-24 years"	"20-24"	1238	2873531	43.1
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"25-29 years"	"25-29"	1814	2770212	65.5
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"30-34 years"	"30-34"	2809	2631685	106.7
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"35-39 years"	"35-39"	3966	2516638	157.6
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"40-44 years"	"40-44"	7144	2831694	252.3
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"45-49 years"	"45-49"	12420	3053676	406.7
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"50-54 years"	"50-54"	19755	3109202	635.4
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"55-59 years"	"55-59"	25877	2761965	936.9
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"60-64 years "	"60-64"	32201	2412869	1334.6
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"65-69 years"	"65-69"	32449	1731649	1873.9
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"70-74 years"	"70-74"	29168	1304486	2236.0
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"75-79 years"	"75-79"	26264	1045188	2512.8
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"80-84 years"	"80-84"	22622	877194	2578.9
	"2011"	"2011"	"Middle Atlantic"	"CENS-D2"	"85+ years"	"85+"	21781	906016	2404.0
	"2011"	"2011"	"East North Central"	"CENS-D3"	"< 1 year"	"1"	134	562997	23.8
	"2011"	"2011"	"East North Central"	"CENS-D3"	"1-4 years"	"1-4"	543	2339853	23.2
	"2011"	"2011"	"East North Central"	"CENS-D3"	"5-9 years"	"5-9"	391	3020878	12.9
	"2011"	"2011"	"East North Central"	"CENS-D3"	"10-14 years"	"10-14"	413	3139629	13.2
	"2011"	"2011"	"East North Central"	"CENS-D3"	"15-19 years"	"15-19"	738	3293470	22.4
	"2011"	"2011"	"East North Central"	"CENS-D3"	"20-24 years"	"20-24"	1185	3217023	36.8
	"2011"	"2011"	"East North Central"	"CENS-D3"	"25-29 years"	"25-29"	1898	2995350	63.4
	"2011"	"2011"	"East North Central"	"CENS-D3"	"30-34 years"	"30-34"	2709	2944229	92.0
	"2011"	"2011"	"East North Central"	"CENS-D3"	"35-39 years"	"35-39"	4086	2827437	144.5
	"2011"	"2011"	"East North Central"	"CENS-D3"	"40-44 years"	"40-44"	7190	3100285	231.9
	"2011"	"2011"	"East North Central"	"CENS-D3"	"45-49 years"	"45-49"	12708	3332592	381.3
	"2011"	"2011"	"East North Central"	"CENS-D3"	"50-54 years"	"50-54"	20990	3507424	598.4
	"2011"	"2011"	"East North Central"	"CENS-D3"	"55-59 years"	"55-59"	28064	3164866	886.7
	"2011"	"2011"	"East North Central"	"CENS-D3"	"60-64 years "	"60-64"	34422	2733452	1259.3
	"2011"	"2011"	"East North Central"	"CENS-D3"	"65-69 years"	"65-69"	34865	1917623	1818.1
	"2011"	"2011"	"East North Central"	"CENS-D3"	"70-74 years"	"70-74"	31192	1447474	2154.9
	"2011"	"2011"	"East North Central"	"CENS-D3"	"75-79 years"	"75-79"	26946	1123918	2397.5
	"2011"	"2011"	"East North Central"	"CENS-D3"	"80-84 years"	"80-84"	22749	915617	2484.6
	"2011"	"2011"	"East North Central"	"CENS-D3"	"85+ years"	"85+"	20566	918882	2238.2
	"2011"	"2011"	"West North Central"	"CENS-D4"	"< 1 year"	"1"	62	268518	23.1
	"2011"	"2011"	"West North Central"	"CENS-D4"	"1-4 years"	"1-4"	279	1111223	25.1
	"2011"	"2011"	"West North Central"	"CENS-D4"	"5-9 years"	"5-9"	187	1380713	13.5
	"2011"	"2011"	"West North Central"	"CENS-D4"	"10-14 years"	"10-14"	183	1371171	13.3
	"2011"	"2011"	"West North Central"	"CENS-D4"	"15-19 years"	"15-19"	322	1434472	22.4
	"2011"	"2011"	"West North Central"	"CENS-D4"	"20-24 years"	"20-24"	506	1448559	34.9
	"2011"	"2011"	"West North Central"	"CENS-D4"	"25-29 years"	"25-29"	846	1403127	60.3
	"2011"	"2011"	"West North Central"	"CENS-D4"	"30-34 years"	"30-34"	1339	1336566	100.2
	"2011"	"2011"	"West North Central"	"CENS-D4"	"35-39 years"	"35-39"	1732	1207654	143.4
	"2011"	"2011"	"West North Central"	"CENS-D4"	"40-44 years"	"40-44"	3036	1291923	235.0
	"2011"	"2011"	"West North Central"	"CENS-D4"	"45-49 years"	"45-49"	5319	1434228	370.9
	"2011"	"2011"	"West North Central"	"CENS-D4"	"50-54 years"	"50-54"	9139	1529306	597.6
